Ticker,DTYYYYMMDD,OpenFixed,HighFixed,LowFixed,CloseFixed,Volume
TM,20070912,113.25,113.6500015,112.5999985,113.1399994,370200
TM,20070913,112.75,113.0899963,112.2699966,112.3799973,547200
TM,20070914,112.6399994,113.5,112.2600021,113.1800003,211000
TM,20070917,112.5,113.0199966,112.1999969,112.6699982,253500
TM,20070918,111.6600037,113.7799988,111.4700012,113.7300034,440800
TM,20070919,115.4000015,116.3300018,115.1299973,115.4599991,409100
TM,20070920,115.4599991,115.8700027,114.5999985,115.3000031,609600
TM,20070921,114.5999985,115.3300018,114.5899963,115.0599976,443100
TM,20070924,115.0,116.5,114.1500015,114.6500015,431400
TM,20070925,115.0,115.9300003,114.8399963,115.3000031,291300
TM,20070926,115.3000031,115.3000031,113.5,114.8899994,364100
TM,20070927,115.0,116.0699997,115.0,115.8799973,281700
TM,20070928,117.5999985,117.9899979,116.8000031,116.8600006,290000
TM,20071001,117.7200012,118.8700027,117.5100021,118.75,478300
TM,20071002,118.5599976,119.0,117.5100021,118.2300034,398300
TM,20071003,117.9800034,117.9800034,115.3799973,116.1299973,663300
TM,20071004,116.75,116.9899979,115.9400024,116.2900009,490800
TM,20071005,117.4899979,118.5400009,117.25,117.6699982,285800
TM,20071008,116.9499969,117.3600006,116.7099991,117.3600006,146400
TM,20071009,115.5,115.9400024,115.0,115.8000031,427900
TM,20071010,114.0299988,114.5899963,113.8499985,114.1200027,552700
TM,20071011,114.5,115.0699997,113.1500015,113.6800003,555200
TM,20071012,112.0899963,112.75,112.0100021,112.6299973,428400
TM,20071015,110.0500031,110.0500031,107.6800003,108.1100006,1417900
TM,20071016,109.0,109.25,107.4100037,108.9000015,734200
TM,20071017,107.7099991,108.0,106.3199997,107.0299988,724500
TM,20071018,108.7600021,109.0999985,108.1299973,108.9800034,487400
TM,20071019,107.5,108.0400009,106.25,106.4000015,649100
TM,20071022,106.5100021,107.0,105.4100037,106.8600006,775100
TM,20071023,107.9800034,108.9800034,107.5400009,108.3399963,375800
TM,20071024,106.9000015,106.9400024,104.5,106.0699997,882000
TM,20071025,105.5,105.8300018,104.7699966,105.75,420200
TM,20071026,108.6500015,109.9400024,107.8199997,109.7300034,678600
TM,20071029,112.1100006,112.3199997,110.9000015,111.9899979,596800
TM,20071030,111.8000031,112.0899963,111.1999969,111.3000031,298800
TM,20071031,114.0699997,114.6500015,112.0,114.4400024,701100
TM,20071101,115.4499969,115.6200027,113.9899979,114.4499969,783300
TM,20071102,113.0,113.3799973,111.7399979,113.0,567100
TM,20071105,111.0,112.9400024,110.6200027,111.6399994,524200
TM,20071106,111.0,112.1200027,111.0,111.9899979,496300
TM,20071107,114.25,116.0,110.8799973,111.7099991,835900
TM,20071108,112.5,112.5,107.5199966,108.9899979,867600
TM,20071109,106.7900009,108.7200012,106.7900009,107.8600006,601600
TM,20071112,108.1999969,109.4599991,107.4499969,107.7300034,608900
TM,20071113,108.8799973,111.3199997,108.8799973,111.1299973,603300
TM,20071114,110.1699982,112.1399994,110.1699982,111.1200027,484000
TM,20071115,111.1500015,111.8499985,109.7600021,110.4800034,486000
TM,20071116,110.2799988,111.2699966,109.3600006,110.1999969,418300
TM,20071119,109.75,110.3499985,107.9800034,108.8000031,531100
TM,20071120,109.0,111.2900009,108.5599976,110.0699997,655600
TM,20071121,108.9899979,108.9899979,106.9400024,108.0800018,473100
TM,20071123,108.0999985,109.6800003,107.8600006,109.4000015,164000
TM,20071126,108.4000015,110.6399994,108.4000015,108.4499969,421800
TM,20071127,112.0,112.6999969,110.4700012,112.1100006,1165000
TM,20071128,110.5500031,112.6999969,110.3899994,112.1699982,514400
TM,20071129,112.0,113.0400009,111.9800034,112.6600037,396000
TM,20071130,112.6900024,113.75,111.9599991,112.4499969,458800
TM,20071203,112.0,112.8099976,110.6100006,110.9199982,402500
TM,20071204,110.0,110.9800034,110.0,110.7200012,291500
TM,20071205,110.8899994,112.8499985,110.8899994,112.3300018,402000
TM,20071206,111.3300018,113.5599976,111.3300018,113.4199982,290600
TM,20071207,114.25,114.5599976,113.8499985,114.2099991,325700
TM,20071210,113.5899963,115.1900024,113.5899963,114.9400024,530700
TM,20071211,114.8199997,114.8199997,110.9000015,110.9700012,584300
TM,20071212,112.8000031,114.9899979,111.6600037,112.5199966,520600
TM,20071213,111.0,111.1299973,109.6900024,110.4300003,437800
TM,20071214,109.5400009,109.5400009,106.0100021,106.3000031,1013800
TM,20071217,106.0,106.9100037,105.0400009,105.1900024,450000
TM,20071218,105.75,106.7699966,104.8000031,106.2900009,448500
TM,20071219,105.5599976,106.6500015,105.0400009,105.5800018,461500
TM,20071220,105.0100021,106.0,105.0100021,105.8600006,393200
TM,20071221,106.1999969,107.4599991,105.9400024,107.4000015,374100
TM,20071224,106.9800034,107.5100021,106.6800003,107.25,123500
TM,20071226,108.2300034,108.9000015,107.6500015,108.8700027,449800
TM,20071227,108.8499985,109.1200027,107.2699966,107.5199966,480300
TM,20071228,107.25,107.6699982,106.5400009,106.5999985,336100
TM,20071231,106.5,106.9499969,105.6500015,106.1699982,369100
TM,20080102,106.5999985,107.6500015,106.0199966,106.4599991,373900
TM,20080103,107.5,107.5,106.2900009,106.9000015,346200
TM,20080104,105.7600021,106.5,103.75,103.9400024,560400
TM,20080107,104.0,105.1200027,103.7200012,104.4700012,581800
TM,20080108,105.0699997,105.1200027,102.8700027,103.0400009,453900
TM,20080109,103.5100021,106.4400024,103.5100021,106.2399979,867800
TM,20080110,103.1999969,104.9400024,102.75,104.3799973,802500
TM,20080111,102.5100021,104.7399979,102.5100021,102.9300003,442600
TM,20080114,103.0100021,104.9000015,103.0100021,104.1100006,385700
TM,20080115,104.0,104.0,100.25,100.4499969,861500
TM,20080116,98.88999939,100.2600021,98.23999786,99.26000214,764100
TM,20080117,100.7900009,101.2799988,98.31999969,98.59999847,753200
TM,20080118,99.75,100.8399963,98.01000214,99.69999695,950400
TM,20080122,91.91999817,97.83000183,91.20999908,96.91000366,1348300
TM,20080123,94.98999786,99.72000122,94.0,99.25,1388700
TM,20080124,99.37000275,100.2099991,98.54000092,99.69999695,570200
TM,20080125,102.7300034,104.0,101.1999969,102.0,688700
TM,20080128,102.0,102.3499985,100.6699982,102.1999969,629400
TM,20080129,103.7399979,103.8199997,102.6900024,103.8199997,462500
TM,20080130,104.1399994,106.1999969,103.4499969,104.7200012,637700
TM,20080131,107.8099976,108.9000015,106.3799973,108.3199997,1733400
TM,20080201,108.6699982,109.8000031,108.4700012,109.8000031,489800
TM,20080204,109.9000015,110.4100037,109.0199966,109.1900024,396000
TM,20080205,107.0100021,107.0100021,105.1100006,105.3700027,729400
TM,20080206,109.3199997,110.6299973,107.7300034,107.7799988,1096400
TM,20080207,110.25,110.7900009,108.7300034,110.3799973,1123000
TM,20080208,109.0500031,110.1699982,107.8399963,108.6299973,407100
TM,20080211,108.9899979,110.5199966,108.1999969,110.2900009,535400
TM,20080212,111.25,113.1699982,111.25,112.1500015,774900
TM,20080213,111.7699966,111.7699966,109.25,110.2200012,632900
TM,20080214,110.5,110.9700012,109.1500015,109.5199966,361600
TM,20080215,111.0999985,111.6500015,109.6100006,110.9899979,315800
TM,20080219,116.9300003,117.5899963,114.9199982,116.0,933800
TM,20080220,113.4499969,113.8399963,111.5,113.25,471500
TM,20080221,113.0,113.0,110.8000031,110.8099976,479600
TM,20080222,110.8099976,111.2399979,108.4400024,110.7300034,923000
TM,20080225,111.3099976,112.3199997,110.4899979,112.1399994,528100
TM,20080226,110.6999969,112.8099976,110.1800003,112.1399994,513000
TM,20080227,112.0500031,113.8399963,112.0500031,112.8700027,749200
TM,20080228,111.4700012,111.4700012,110.2900009,110.5699997,410900
TM,20080229,109.9899979,109.9899979,108.1500015,108.5500031,534000
TM,20080303,108.0,109.1600037,107.4899979,109.0800018,803800
TM,20080304,106.7799988,106.7799988,104.1699982,105.2600021,902100
TM,20080305,105.4100037,106.4000015,104.6600037,105.5999985,556700
TM,20080306,104.8399963,105.9499969,104.0400009,104.4100037,660100
TM,20080307,104.4199982,104.4199982,102.6900024,103.3700027,692700
TM,20080310,102.5100021,103.1500015,100.4899979,100.8000031,663200
TM,20080311,104.5800018,106.0699997,104.1399994,106.0699997,710900
TM,20080312,107.0199966,107.0199966,104.9000015,105.0199966,386000
TM,20080313,103.9000015,105.5500031,102.4100037,105.0,700400
TM,20080314,103.25,103.3899994,99.15000153,100.2799988,1261300
TM,20080317,98.36000061,100.5199966,97.86000061,99.19999695,954200
TM,20080318,100.4000015,102.7099991,100.2799988,102.5999985,675600
TM,20080319,102.0100021,103.5599976,100.7399979,100.8399963,785000
TM,20080320,101.8899994,103.5,99.91999817,103.1600037,560700
TM,20080324,105.0,108.0199966,104.9199982,106.0699997,845700
TM,20080325,106.9499969,107.25,104.7799988,106.9499969,409000
TM,20080326,105.0,106.6500015,104.0800018,104.2099991,369500
TM,20080327,104.0,104.0,102.1900024,102.2600021,432700
TM,20080328,103.6800003,104.6399994,103.3099976,103.7900009,1684000
TM,20080331,100.2900009,101.3300018,99.80000305,100.8899994,778100
TM,20080401,101.1900024,103.4599991,101.0999985,103.2799988,1421500
TM,20080402,103.1699982,103.2900009,101.3099976,101.9199982,1134300
TM,20080403,102.1900024,102.1900024,99.79000092,100.0400009,1080600
TM,20080404,98.54000092,98.68000031,97.54000092,97.98000336,1236400
TM,20080407,98.0,98.23000336,97.19999695,97.47000122,1166200
TM,20080408,97.25,97.25,96.05999756,96.43000031,813200
TM,20080409,96.90000153,96.90000153,95.08999634,95.19999695,738400
TM,20080410,95.56999969,96.23999786,95.01000214,95.41000366,2826700
TM,20080411,96.40000153,96.40000153,95.01000214,96.01999664,749400
TM,20080414,96.86000061,96.86000061,95.55000305,95.73999786,509100
TM,20080415,95.26999664,96.40000153,95.25,96.33000183,541600
TM,20080416,97.31999969,98.25,96.44000244,97.98000336,667600
TM,20080417,97.5,98.90000153,97.5,98.56999969,558500
TM,20080418,100.4899979,101.9499969,100.3799973,101.5500031,769900
TM,20080421,102.5,103.9400024,102.0,103.7200012,554000
TM,20080422,101.6900024,101.6900024,100.1200027,100.5599976,560200
TM,20080423,99.75,100.2399979,99.05000305,100.1800003,378600
TM,20080424,99.31999969,100.6999969,98.88999939,100.0999985,517300
TM,20080425,101.0100021,102.4100037,101.0100021,102.0599976,518700
TM,20080428,101.4199982,102.5899963,101.4199982,101.9599991,308800
TM,20080429,101.1600037,102.3000031,101.1600037,101.8000031,283800
TM,20080430,101.1600037,103.1800003,101.1600037,101.5,569600
TM,20080501,101.0199966,103.3399963,101.0199966,103.0699997,506300
TM,20080502,103.3099976,105.1399994,103.3099976,104.9400024,863600
TM,20080505,104.9499969,105.3399963,104.0999985,105.1200027,572300
TM,20080506,105.1699982,105.9000015,104.3899994,105.6600037,482000
TM,20080507,105.6800003,106.5800018,104.4499969,104.7600021,355600
TM,20080508,102.9899979,102.9899979,99.25,100.5599976,853800
TM,20080509,102.0199966,102.1299973,100.0899963,101.3099976,683600
TM,20080512,101.0400009,101.6299973,100.7099991,101.6100006,420200
TM,20080513,101.5,102.0,100.7799988,101.3499985,309900
TM,20080514,100.0299988,101.5999985,100.0299988,100.7699966,234200
TM,20080515,102.0,104.1200027,102.0,104.1200027,649500
TM,20080516,102.6900024,102.9000015,101.3000031,101.8700027,662200
TM,20080519,104.5699997,106.0,104.5699997,105.2099991,592000
TM,20080520,103.9400024,103.9400024,102.7900009,103.2099991,511400
TM,20080521,101.4199982,102.1900024,100.1900024,100.1900024,599000
TM,20080522,100.9899979,101.3899994,99.51000214,100.4800034,567900
TM,20080523,99.98000336,99.98000336,98.5,98.88999939,754900
TM,20080527,101.9400024,101.9400024,98.09999847,99.23000336,846000
TM,20080528,97.19999695,98.47000122,96.69999695,97.79000092,1063800
TM,20080529,98.76999664,99.51999664,98.26000214,99.20999908,488400
TM,20080530,101.6800003,102.3000031,101.1100006,102.0500031,409900
TM,20080602,103.0299988,104.2200012,102.0999985,102.5100021,424000
TM,20080603,102.0999985,103.7200012,101.9199982,102.2900009,469200
TM,20080604,104.6100006,105.1200027,104.0,104.6200027,850300
TM,20080605,105.3499985,106.8199997,105.1100006,106.7399979,944700
TM,20080606,105.5999985,105.5999985,102.5,102.6399994,619800
TM,20080609,103.5599976,103.8000031,101.8600006,102.5899963,357700
TM,20080610,100.1900024,102.25,100.1900024,101.5899963,536500
TM,20080611,103.0100021,103.5800018,101.3300018,101.4599991,574000
TM,20080612,100.9199982,101.9400024,100.4199982,100.8099976,435100
TM,20080613,103.4800034,103.4800034,101.0,102.7099991,421600
TM,20080616,103.0500031,103.8000031,102.8000031,103.8000031,518000
TM,20080617,103.5,104.4000015,103.0,103.2699966,435700
TM,20080618,103.1100006,104.3600006,101.8099976,102.4499969,793400
TM,20080619,102.4300003,102.4300003,100.7600021,102.1500015,621000
TM,20080620,100.3899994,100.5999985,97.23000336,97.70999908,873000
TM,20080623,99.01000214,99.01000214,97.38999939,97.84999847,515800
TM,20080624,96.80999756,96.98000336,95.48999786,95.83000183,858200
TM,20080625,96.48999786,98.43000031,95.65000153,97.13999939,765400
TM,20080626,96.48000336,96.48000336,94.5,94.5,981500
TM,20080627,95.98999786,95.98999786,93.91000366,94.33000183,710500
TM,20080630,93.90000153,95.0,93.80000305,94.0,522100
TM,20080701,93.69000244,93.94999695,91.94000244,93.66000366,1298400
TM,20080702,93.04000092,94.59999847,91.20999908,91.40000153,1127100
TM,20080703,91.59999847,92.79000092,91.23000336,92.0,367000
TM,20080707,92.65000153,93.84999847,92.55000305,93.16999817,632600
TM,20080708,92.80999756,93.37999725,91.94999695,92.83999634,525900
TM,20080709,92.98999786,93.59999847,91.37000275,91.48000336,637800
TM,20080710,92.31999969,93.23999786,91.40000153,92.59999847,645200
TM,20080711,91.5,92.23999786,89.61000061,90.51999664,785800
TM,20080714,90.5,90.52999878,89.0,89.37000275,616600
TM,20080715,88.5,89.0,87.05999756,88.23000336,1599000
TM,20080716,88.01000214,90.77999878,87.66000366,90.73000336,1001900
TM,20080717,89.81999969,90.55000305,89.0,90.05000305,1178200
TM,20080718,88.94999695,89.81999969,88.61000061,89.29000092,495300
TM,20080721,89.94000244,89.98999786,88.68000031,89.26999664,473500
TM,20080722,91.37999725,92.91999817,90.88999939,92.87000275,840100
TM,20080723,91.13999939,93.0,90.80000305,91.91999817,900300
TM,20080724,94.12000275,94.45999908,92.86000061,93.19000244,896400
TM,20080725,92.51000214,93.26000214,91.55000305,91.81999969,592400
TM,20080728,90.80000305,90.80000305,88.26999664,88.54000092,560900
TM,20080729,88.01000214,90.22000122,88.01000214,90.04000092,517800
TM,20080730,89.30000305,89.80999756,88.33999634,89.05000305,503200
TM,20080731,85.75,87.16000366,85.58999634,86.05000305,930400
TM,20080801,86.0,86.80999756,84.68000031,85.08000183,623100
TM,20080804,83.09999847,83.09999847,82.08000183,82.63999939,803200
TM,20080805,83.5,86.51999664,83.5,86.11000061,949800
TM,20080806,85.23999786,86.93000031,85.11000061,86.44999695,1008100
TM,20080807,84.38999939,86.76999664,83.87000275,85.90000153,953300
TM,20080808,86.83000183,90.80000305,86.48999786,90.33999634,1133600
TM,20080811,90.45999908,93.19999695,90.45999908,92.33999634,1121900
TM,20080812,90.66000366,92.16999817,90.66000366,91.61000061,847300
TM,20080813,91.44999695,91.55999756,89.97000122,90.54000092,756400
TM,20080814,89.88999939,90.62999725,89.01000214,89.59999847,640900
TM,20080815,90.79000092,91.37999725,90.19000244,90.91000366,380100
TM,20080818,91.79000092,91.83000183,90.23999786,90.75,421900
TM,20080819,89.5,90.0,88.51000214,88.91999817,492800
TM,20080820,88.01000214,88.52999878,87.31999969,88.19000244,1234300
TM,20080821,87.94000244,88.51000214,87.23000336,88.30000305,602400
TM,20080822,87.16000366,89.08999634,87.08000183,88.86000061,613400
TM,20080825,90.22000122,90.22000122,88.01000214,88.18000031,570000
TM,20080826,88.65000153,89.68000031,88.65000153,89.38999939,447800
TM,20080827,87.55999756,88.30999756,87.04000092,88.0,619900
TM,20080828,88.40000153,88.91000366,88.06999969,88.69999695,658700
TM,20080829,89.83000183,90.33999634,89.04000092,89.58999634,598400
TM,20080902,89.48000336,90.88999939,88.44000244,88.83000183,793600
TM,20080903,89.59999847,90.23000336,89.08000183,90.04000092,834700
TM,20080904,89.59999847,90.61000061,87.83999634,87.95999908,1051300
TM,20080905,88.0,89.04000092,86.98000336,88.81999969,943200
TM,20080908,90.16999817,91.12999725,89.06999969,90.66999817,703800
TM,20080909,90.90000153,91.98000336,90.02999878,90.08000183,743800
TM,20080910,91.11000061,92.19999695,90.52999878,91.29000092,1284600
TM,20080911,89.02999878,91.97000122,89.02999878,91.97000122,392000
TM,20080912,89.25,91.31999969,88.08000183,90.91999817,1065600
TM,20080915,86.88999939,88.0,86.13999939,86.88999939,1068400
TM,20080916,86.77999878,89.0,85.61000061,88.59999847,855800
TM,20080917,86.70999908,86.70999908,83.37999725,83.90000153,952900
TM,20080918,86.16999817,87.90000153,83.94999695,86.63999939,980700
TM,20080919,88.51999664,91.41999817,88.51999664,91.34999847,679000
TM,20080922,91.51000214,91.87000275,88.01999664,88.51999664,649000
TM,20080923,89.12000275,89.47000122,86.75,87.77999878,659000
TM,20080924,89.41000366,89.73999786,87.5,88.25,657200
TM,20080925,87.88999939,91.76999664,87.88999939,90.48000336,1083900
TM,20080926,88.05000305,90.94000244,87.87999725,90.76000214,516900
TM,20080929,86.93000031,86.93000031,81.76000214,83.55999756,1176600
TM,20080930,84.0,86.18000031,83.94999695,85.80000305,912100
TM,20081001,82.62999725,85.19000244,82.62999725,83.90000153,721300
TM,20081002,82.5,82.5,78.33999634,78.70999908,1078700
TM,20081003,78.38999939,80.61000061,77.98000336,78.09999847,1773600
TM,20081006,75.25,75.54000092,71.0,73.37999725,1382900
TM,20081007,73.0,73.0,68.51999664,68.54000092,1437200
TM,20081008,64.05000305,68.19999695,62.61000061,67.25,2805300
TM,20081009,67.36000061,70.77999878,62.0,62.40000153,1866900
TM,20081010,61.74000168,62.68000031,57.00999832,61.25,2139700
TM,20081013,64.98999786,70.45999908,64.01999664,69.51999664,1665200
TM,20081014,73.19000244,74.76000214,69.01999664,70.75,1396600
TM,20081015,70.75,70.75,63.0,63.70999908,1654900
TM,20081016,66.76000214,67.80999756,62.40999985,67.18000031,1808600
TM,20081017,66.34999847,69.73999786,64.77999878,67.09999847,973400
TM,20081020,70.62999725,72.84999847,69.19000244,72.84999847,986100
TM,20081021,72.84999847,74.68000031,70.91999817,71.97000122,1128900
TM,20081022,69.72000122,70.94000244,66.72000122,67.94999695,1271300
TM,20081023,68.12999725,69.5,65.40000153,69.0,1258500
TM,20081024,64.98999786,67.83000183,64.12000275,66.08999634,850600
TM,20081027,65.5,65.5,62.0,62.16999817,827200
TM,20081028,67.23000336,71.09999847,64.19999695,70.98000336,990200
TM,20081029,71.33999634,74.68000031,71.0,71.66999817,997600
TM,20081030,78.09999847,78.75,73.97000122,74.73999786,1995200
TM,20081031,75.55999756,76.69999695,73.5,76.08999634,1091700
TM,20081103,76.25,77.33000183,75.56999969,76.66000366,826800
TM,20081104,78.88999939,80.63999939,78.0,80.33999634,1364200
TM,20081105,83.0,83.75,80.30000305,80.37000275,1891700
TM,20081106,71.66999817,71.66999817,64.80000305,67.08999634,2215400
TM,20081107,68.97000122,70.0,66.88999939,68.51999664,2156000
TM,20081110,70.0,70.25,67.69000244,69.15000153,1284000
TM,20081111,66.66000366,67.65000153,64.22000122,65.51000214,1100400
TM,20081112,65.58999634,65.58999634,62.68999863,63.16999817,1601500
TM,20081113,64.0,67.73999786,61.90999985,67.73999786,2047500
TM,20081114,64.05000305,66.18000031,63.43000031,63.68000031,1240100
TM,20081117,62.50999832,64.52999878,61.75,62.86000061,1348200
TM,20081118,63.06999969,63.74000168,61.27999878,63.25,977900
TM,20081119,62.45000076,63.0,59.5,59.75999832,1561200
TM,20081120,60.90999985,62.0,58.63000107,59.79000092,2560000
TM,20081121,64.0,64.06999969,60.0,63.68000031,2023700
TM,20081124,64.51000214,68.30000305,64.01999664,67.09999847,1759700
TM,20081125,65.55999756,66.80000305,64.01999664,65.73000336,1175900
TM,20081126,62.70000076,65.58999634,62.34000015,65.13999939,1434500
TM,20081128,63.15000153,63.5,62.09000015,63.09999847,572500
TM,20081201,61.84999847,61.84999847,58.40000153,58.56000137,1318900
TM,20081202,60.90000153,62.70999908,59.90000153,61.95000076,2149800
TM,20081203,59.88000107,62.22999954,59.09999847,61.86000061,1392200
TM,20081204,58.79000092,60.04000092,57.95000076,58.40000153,2191500
TM,20081205,57.38999939,58.38000107,55.40999985,58.16999817,1638000
TM,20081208,59.0,60.97000122,59.0,60.18000031,1369900
TM,20081209,59.18000031,60.45999908,59.0,59.22000122,1378300
TM,20081210,62.63000107,63.45000076,61.77999878,63.40000153,1273800
TM,20081211,65.16999817,65.98999786,63.75,64.51000214,1691000
TM,20081212,62.22000122,63.86999893,59.81999969,63.20000076,1218600
TM,20081215,66.63999939,66.91999817,64.80000305,65.69999695,1372200
TM,20081216,67.01000214,69.77999878,66.15000153,69.73999786,2258900
TM,20081217,68.04000092,68.98999786,67.88999939,68.47000122,1101700
TM,20081218,66.83000183,68.47000122,65.09999847,65.54000092,1713300
TM,20081219,65.90000153,66.55000305,63.63999939,64.37999725,1485300
TM,20081222,61.95000076,63.20000076,60.15000153,60.88000107,1689800
TM,20081223,61.09999847,61.68000031,58.95000076,60.36999893,1151600
TM,20081224,61.22000122,61.22000122,60.31000137,61.08000183,589400
TM,20081226,63.50999832,63.77000046,62.88000107,63.65000153,480700
TM,20081229,65.08000183,65.08000183,63.25999832,64.0,1084300
TM,20081230,64.01000214,64.68000031,63.74000168,64.58000183,853900
TM,20081231,64.59999847,65.83999634,64.58000183,65.44000244,515800
TM,20090102,65.25,66.80000305,65.22000122,66.37000275,677200
TM,20090105,65.68000031,66.56999969,65.27999878,65.62000275,1004200
TM,20090106,65.86000061,66.88999939,65.44999695,66.41000366,1228500
TM,20090107,67.15000153,67.31999969,66.0,66.54000092,1048000
TM,20090108,67.98000336,68.37999725,67.23000336,68.37999725,1008800
TM,20090109,67.30999756,67.44000244,65.83000183,66.52999878,799200
TM,20090112,66.68000031,66.68000031,64.70999908,65.62000275,918500
TM,20090113,63.99000168,64.08999634,63.08000183,63.65000153,923100
TM,20090114,63.70999908,63.70999908,61.52000046,62.13999939,1249300
TM,20090115,63.75999832,64.48999786,62.25999832,63.91999817,1444200
TM,20090116,66.81999969,67.29000092,64.81999969,66.56999969,1126800
TM,20090120,67.98999786,68.54000092,65.63999939,65.87999725,1186500
TM,20090121,66.51999664,67.65000153,65.44000244,67.51999664,1423800
TM,20090122,62.97999954,63.06999969,61.36999893,62.56000137,1526200
TM,20090123,62.09999847,62.93999863,61.0,62.58000183,1802300
TM,20090126,62.49000168,63.27999878,61.90999985,62.59000015,1073300
TM,20090127,66.40000153,66.63999939,65.40000153,66.30000305,1280500
TM,20090128,67.33000183,68.33999634,67.16999817,67.73999786,882900
TM,20090129,67.59999847,67.59999847,64.94000244,65.09999847,1240900
TM,20090130,65.05000305,65.20999908,62.93999863,63.50999832,1010000
TM,20090202,62.95000076,64.31999969,62.75,63.88000107,975800
TM,20090203,64.37000275,65.83999634,64.13999939,65.58999634,860500
TM,20090204,67.20999908,68.59999847,66.66999817,66.93000031,1212800
TM,20090205,67.26999664,69.08999634,66.51000214,68.80999756,1460400
TM,20090206,65.86000061,70.0,65.56999969,69.37999725,1535800
TM,20090209,69.94999695,71.5,69.94000244,71.13999939,954000
TM,20090210,69.38999939,69.70999908,67.05000305,67.23999786,876000
TM,20090211,68.23000336,68.5,66.84999847,67.40000153,915000
TM,20090212,66.91999817,67.45999908,65.54000092,67.45999908,1567000
TM,20090213,66.51999664,66.75,65.02999878,65.44999695,1514100
TM,20090217,64.76000214,64.80000305,63.11000061,63.45000076,1020200
TM,20090218,66.01999664,66.66000366,65.58999634,66.02999878,1320000
TM,20090219,67.23999786,68.02999878,65.73999786,66.01999664,722000
TM,20090220,64.48999786,65.09999847,63.27999878,64.73999786,1335600
TM,20090223,63.93000031,65.0,61.74000168,61.90000153,896300
TM,20090224,64.80000305,66.94999695,63.63999939,66.66000366,1657900
TM,20090225,66.0,66.95999908,64.51000214,65.54000092,1107900
TM,20090226,64.22000122,64.80000305,62.22999954,62.59999847,1821400
TM,20090227,64.16000366,64.16000366,62.65999985,63.13999939,1312800
TM,20090302,62.38999939,62.68999863,60.34999847,60.65999985,1127900
TM,20090303,62.0,62.5,59.81999969,61.00999832,2037800
TM,20090304,61.56000137,61.75,60.34999847,60.95000076,1183000
TM,20090305,59.75,60.29999924,57.70999908,58.68999863,1309100
TM,20090306,59.09999847,59.5,56.95999908,58.25,1568700
TM,20090309,58.34999847,58.45999908,56.79000092,57.68000031,1227200
TM,20090310,58.11999893,60.45999908,58.02999878,60.18000031,1062300
TM,20090311,59.40999985,60.38999939,59.00999832,59.61999893,1325500
TM,20090312,58.38999939,60.0,57.79999924,59.77000046,895000
TM,20090313,61.18999863,61.18999863,59.33000183,60.38999939,714300
TM,20090316,60.99000168,62.27000046,60.31999969,60.45999908,1073300
TM,20090317,60.52000046,62.40000153,60.18000031,62.40000153,1018500
TM,20090318,61.72999954,63.90000153,60.38000107,63.27000046,1034200
TM,20090319,63.36999893,63.36999893,61.95000076,62.20000076,766700
TM,20090320,61.5,62.15000153,60.41999817,60.59999847,647900
TM,20090323,63.06000137,65.37999725,62.72999954,65.37999725,1039100
TM,20090324,64.48000336,64.76000214,63.33000183,63.59000015,981800
TM,20090325,65.20999908,66.86000061,64.41000366,65.97000122,1532900
TM,20090326,66.66000366,67.26999664,65.38999939,67.06999969,1521300
TM,20090327,66.01999664,66.95999908,65.19000244,65.58999634,633200
TM,20090330,64.80000305,64.94999695,63.0,63.52999878,999500
TM,20090331,65.08999634,65.08999634,63.13999939,63.29999924,1180600
TM,20090401,66.16999817,68.37999725,65.90000153,67.90000153,2482900
TM,20090402,69.98999786,72.73999786,69.55999756,71.73000336,2072500
TM,20090403,73.72000122,75.33999634,73.63999939,75.11000061,1854200
TM,20090406,74.18000031,74.37000275,72.83000183,73.66999817,1202200
TM,20090407,73.63999939,73.83000183,72.51999664,73.23000336,849500
TM,20090408,75.59999847,76.20999908,74.91000366,75.68000031,1302900
TM,20090409,78.25,79.31999969,78.19999695,79.19000244,943400
TM,20090413,77.51999664,78.94999695,77.26000214,78.70999908,781800
TM,20090414,76.73999786,76.80000305,75.45999908,75.84999847,875300
TM,20090415,75.87000275,77.18000031,75.84999847,77.11000061,551400
TM,20090416,75.83999634,77.16000366,75.38999939,76.69000244,1032000
TM,20090417,78.56999969,78.56999969,76.54000092,77.13999939,828800
TM,20090420,77.98999786,77.98999786,75.40000153,75.79000092,915100
TM,20090421,74.80000305,76.52999878,74.80000305,76.47000122,528000
TM,20090422,76.12999725,79.62000275,76.12999725,78.29000092,1221800
TM,20090423,79.97000122,80.0,78.33000183,80.0,1218100
TM,20090424,80.01000214,81.90000153,78.94000244,80.91999817,1865500
TM,20090427,78.09999847,79.98999786,78.02999878,78.58999634,711900
TM,20090428,76.51999664,77.76999664,76.27999878,76.93000031,892300
TM,20090429,76.90000153,79.23999786,76.51999664,78.33000183,1034200
TM,20090430,79.77999878,80.70999908,78.62999725,79.16000366,1408500
TM,20090501,79.25,79.40000153,78.55999756,79.16999817,875600
TM,20090504,79.98999786,81.73000336,79.97000122,81.58999634,936100
TM,20090505,80.61000061,82.44999695,80.61000061,82.23999786,780600
TM,20090506,83.76999664,83.94000244,82.55000305,83.54000092,1034000
TM,20090507,82.0,83.33999634,79.59999847,80.23999786,1260600
TM,20090508,78.91999817,79.72000122,77.51999664,79.16999817,1282300
